Wall time,Step,Value
1620878845.491813,0,0.14499999582767487
1620878865.123428,1,0.23160000145435333
1620878884.68856,2,0.2736000120639801
1620878904.248723,3,0.2754000127315521
1620878923.730872,4,0.31220000982284546
1620878943.092238,5,0.3508000075817108
1620878962.469285,6,0.36660000681877136
1620878982.178953,7,0.37720000743865967
1620879001.75871,8,0.38440001010894775
1620879021.070739,9,0.39719998836517334
1620879040.552164,10,0.4041999876499176
1620879060.219518,11,0.41119998693466187
1620879079.454348,12,0.41359999775886536
1620879098.878373,13,0.41819998621940613
1620879118.578843,14,0.41920000314712524
1620879137.92129,15,0.4300000071525574
1620879157.178893,16,0.428600013256073
1620879176.676779,17,0.42980000376701355
1620879196.291917,18,0.43880000710487366
1620879215.822926,19,0.4410000145435333
1620879235.180306,20,0.44440001249313354
1620879254.71616,21,0.446399986743927
1620879274.231699,22,0.44920000433921814
1620879293.770389,23,0.45840001106262207
1620879313.216598,24,0.45320001244544983
1620879332.914361,25,0.4684000015258789
1620879352.339103,26,0.4580000042915344
1620879371.533939,27,0.46939998865127563
1620879391.039371,28,0.4691999852657318
1620879410.629432,29,0.4779999852180481
1620879430.04483,30,0.4706000089645386
1620879449.262981,31,0.4812000095844269
1620879468.740643,32,0.4796000123023987
1620879488.31964,33,0.48399999737739563
1620879507.614524,34,0.492000013589859
1620879527.043715,35,0.48240000009536743
1620879546.578934,36,0.48899999260902405
1620879565.861062,37,0.49559998512268066
1620879585.17037,38,0.4975999891757965
1620879604.764054,39,0.5016000270843506
1620879624.334973,40,0.4984000027179718
1620879643.415911,41,0.5045999884605408
1620879662.852132,42,0.5073999762535095
1620879682.433998,43,0.5070000290870667
1620879701.949715,44,0.5103999972343445
1620879721.346087,45,0.5108000040054321
1620879740.935722,46,0.5121999979019165
1620879760.482055,47,0.5210000276565552
1620879779.902463,48,0.5199999809265137
1620879799.348407,49,0.5224000215530396
1620879818.873111,50,0.5249999761581421
1620879838.365922,51,0.5206000208854675
1620879857.717546,52,0.5353999733924866
1620879877.347394,53,0.5339999794960022
1620879896.741316,54,0.534600019454956
1620879916.153607,55,0.5278000235557556
1620879935.541474,56,0.5368000268936157
1620879954.973756,57,0.5428000092506409
1620879974.265876,58,0.5374000072479248
1620879993.632984,59,0.5404000282287598
1620880013.09623,60,0.5464000105857849
1620880032.268546,61,0.5393999814987183
1620880051.368977,62,0.5447999835014343
1620880070.827868,63,0.5442000031471252
1620880090.313851,64,0.5493999719619751
1620880109.641646,65,0.5540000200271606
1620880128.894734,66,0.5576000213623047
1620880148.387005,67,0.5601999759674072
1620880167.863089,68,0.5551999807357788
1620880187.107626,69,0.5491999983787537
