Wall time,Step,Value
1620878853.495237,0,0.1477999985218048
1620878875.170956,1,0.23440000414848328
1620878896.735434,2,0.2556000053882599
1620878918.711013,3,0.28519999980926514
1620878940.404947,4,0.3086000084877014
1620878962.006624,5,0.33059999346733093
1620878982.987133,6,0.34040001034736633
1620879004.752757,7,0.34299999475479126
1620879028.567373,8,0.3508000075817108
1620879052.032062,9,0.3612000048160553
1620879075.023559,10,0.3702000081539154
1620879097.749163,11,0.36239999532699585
1620879119.981655,12,0.3776000142097473
1620879142.634525,13,0.36880001425743103
1620879165.79857,14,0.37720000743865967
1620879188.307512,15,0.38019999861717224
1620879210.849131,16,0.3774000108242035
1620879234.04026,17,0.3862000107765198
1620879257.383627,18,0.37619999051094055
1620879280.235457,19,0.3864000141620636
1620879302.870679,20,0.3781999945640564
1620879324.254238,21,0.38359999656677246
1620879345.556783,22,0.3862000107765198
1620879366.878155,23,0.39480000734329224
1620879388.274399,24,0.38960000872612
1620879409.840199,25,0.3919999897480011
1620879431.781438,26,0.39899998903274536
1620879453.037223,27,0.4007999897003174
1620879474.891027,28,0.3970000147819519
1620879496.782118,29,0.3952000141143799
1620879518.557089,30,0.39419999718666077
1620879540.593364,31,0.3869999945163727
1620879562.79974,32,0.3968000113964081
1620879585.539963,33,0.40220001339912415
1620879608.130351,34,0.3991999924182892
1620879630.260986,35,0.40459999442100525
1620879652.609186,36,0.4041999876499176
1620879674.761644,37,0.39259999990463257
1620879695.122458,38,0.39879998564720154
1620879716.0993,39,0.39399999380111694
1620879739.37807,40,0.4027999937534332
1620879762.742077,41,0.40799999237060547
1620879785.370784,42,0.40540000796318054
1620879808.32291,43,0.4124000072479248
1620879831.878782,44,0.42179998755455017
1620879854.816003,45,0.41819998621940613
1620879877.649312,46,0.4228000044822693
1620879900.691683,47,0.4293999969959259
1620879923.879987,48,0.44020000100135803
1620879946.946586,49,0.4311999976634979
1620879970.394732,50,0.4406000077724457
1620879994.111954,51,0.4374000132083893
1620880017.583934,52,0.44279998540878296
1620880040.826969,53,0.44359999895095825
1620880063.650011,54,0.45239999890327454
1620880085.788479,55,0.45559999346733093
1620880107.485328,56,0.4596000015735626
1620880128.929487,57,0.4564000070095062
1620880150.993505,58,0.4578000009059906
1620880172.697186,59,0.46299999952316284
1620880194.755807,60,0.4657999873161316
1620880216.294742,61,0.47200000286102295
1620880238.505601,62,0.46540001034736633
1620880259.69093,63,0.47699999809265137
1620880281.783885,64,0.4787999987602234
1620880304.779309,65,0.4805999994277954
1620880327.232907,66,0.4821999967098236
1620880350.434952,67,0.48240000009536743
1620880372.737221,68,0.4819999933242798
1620880395.807027,69,0.4790000021457672
