Wall time,Step,Value
1620858429.687415,0,0.30379998683929443
1620858875.914323,1,0.43220001459121704
1620859323.229576,2,0.4909999966621399
1620859768.763617,3,0.5428000092506409
1620860214.123707,4,0.579800009727478
1620860672.073791,5,0.6096000075340271
1620861130.530544,6,0.6363999843597412
1620861586.490032,7,0.6678000092506409
1620862046.150615,8,0.6855999827384949
1620862497.724481,9,0.7062000036239624
1620862946.479139,10,0.7142000198364258
1620863393.349631,11,0.7355999946594238
1620863839.128544,12,0.7576000094413757
1620864286.515677,13,0.7671999931335449
1620864734.821603,14,0.7712000012397766
1620865184.145831,15,0.7820000052452087
1620865631.598419,16,0.7986000180244446
1620866080.928158,17,0.8216000199317932
1620866529.851429,18,0.821399986743927
1620866978.711292,19,0.8306000232696533
1620867424.945178,20,0.8489999771118164
1620867873.56662,21,0.8550000190734863
1620868322.825866,22,0.8611999750137329
1620868770.212964,23,0.8712000250816345
1620869219.937261,24,0.875
1620869669.326267,25,0.8804000020027161
1620870117.423678,26,0.8917999863624573
1620870567.745724,27,0.8998000025749207
1620871017.015787,28,0.9092000126838684
1620871464.400644,29,0.9100000262260437
1620871913.916051,30,0.9172000288963318
1620872363.830376,31,0.928600013256073
1620872812.317745,32,0.9223999977111816
1620873263.15463,33,0.9319999814033508
1620873713.328123,34,0.9348000288009644
1620874162.800178,35,0.9399999976158142
1620874623.002582,36,0.9453999996185303
1620875073.217794,37,0.9453999996185303
1620875521.518782,38,0.9452000260353088
1620875972.760031,39,0.9527999758720398
1620876424.353918,40,0.9577999711036682
1620876877.142296,41,0.9603999853134155
1620877326.420527,42,0.9610000252723694
1620877777.274634,43,0.9648000001907349
1620878226.366875,44,0.9642000198364258
1620878671.964239,45,0.9620000123977661
