Wall time,Step,Value
1620878821.583602,0,0.2425999939441681
1620879002.977203,1,0.4018000066280365
1620879185.019845,2,0.48100000619888306
1620879367.506387,3,0.5302000045776367
1620879549.060924,4,0.5830000042915344
1620879731.773875,5,0.6172000169754028
1620879914.244717,6,0.6305999755859375
1620880097.426719,7,0.65420001745224
1620880280.615711,8,0.6743999719619751
1620880464.493427,9,0.6923999786376953
1620880647.62032,10,0.6916000247001648
1620880829.995727,11,0.7142000198364258
1620881012.010772,12,0.7192000150680542
1620881195.374997,13,0.734000027179718
1620881378.896054,14,0.7483999729156494
1620881562.426886,15,0.7498000264167786
1620881746.020056,16,0.7648000121116638
1620881929.236248,17,0.774399995803833
1620882112.562072,18,0.7954000234603882
1620882295.522564,19,0.7906000018119812
1620882479.180121,20,0.7954000234603882
1620882662.41745,21,0.8062000274658203
1620882845.066564,22,0.8123999834060669
1620883028.605645,23,0.8238000273704529
1620883212.452079,24,0.8252000212669373
1620883396.725669,25,0.8361999988555908
1620883581.518769,26,0.8482000231742859
1620883768.224766,27,0.8438000082969666
1620883955.182532,28,0.8593999743461609
1620884140.232898,29,0.8604000210762024
1620884325.681401,30,0.8695999979972839
1620884511.78307,31,0.8712000250816345
1620884697.693634,32,0.8745999932289124
1620884882.300709,33,0.8858000040054321
1620885067.886466,34,0.8877999782562256
1620885254.172113,35,0.8871999979019165
1620885438.833168,36,0.8960000276565552
1620885623.223857,37,0.9002000093460083
1620885808.982762,38,0.9053999781608582
1620885994.431972,39,0.9115999937057495
1620886178.63026,40,0.9147999882698059
1620886364.636486,41,0.9157999753952026
1620886551.147119,42,0.923799991607666
1620886736.155295,43,0.920799970626831
1620886921.311324,44,0.9259999990463257
1620887107.588409,45,0.9305999875068665
1620887292.972643,46,0.9341999888420105
1620887477.726229,47,0.9340000152587891
1620887678.33068,48,0.9362000226974487
1620887862.848639,49,0.9458000063896179
1620888061.400873,50,0.9452000260353088
1620888247.214826,51,0.951200008392334
1620888447.092282,52,0.9437999725341797
1620888631.601345,53,0.9502000212669373
1620888832.301471,54,0.9527999758720398
1620889016.893183,55,0.9617999792098999
1620889216.113048,56,0.9535999894142151
1620889402.215522,57,0.9595999717712402
1620889601.952707,58,0.9575999975204468
1620889786.726328,59,0.9602000117301941
1620889986.672946,60,0.9602000117301941
1620890165.215178,61,0.9657999873161316
1620890343.541653,62,0.9692000150680542
1620890523.049587,63,0.9675999879837036
1620890703.081227,64,0.9675999879837036
1620890893.027507,65,0.9684000015258789
1620891071.88867,66,0.9682000279426575
1620891263.973538,67,0.9732000231742859
1620891441.611228,68,0.97079998254776
1620891634.390535,69,0.9735999703407288
