Wall time,Step,Value
1620878828.388542,0,0.2345999926328659
1620879003.361492,1,0.39259999990463257
1620879179.97615,2,0.4715999960899353
1620879356.485303,3,0.5077999830245972
1620879532.165624,4,0.5442000031471252
1620879707.980306,5,0.5738000273704529
1620879883.277204,6,0.6018000245094299
1620880058.887998,7,0.6366000175476074
1620880233.767005,8,0.6488000154495239
1620880408.776722,9,0.673799991607666
1620880584.893652,10,0.6872000098228455
1620880761.699771,11,0.6953999996185303
1620880937.642859,12,0.7110000252723694
1620881112.898749,13,0.7174000144004822
1620881289.009699,14,0.7354000210762024
1620881462.420841,15,0.746999979019165
1620881636.951765,16,0.7498000264167786
1620881815.696179,17,0.7666000127792358
1620881996.826312,18,0.7753999829292297
1620882175.261223,19,0.7835999727249146
1620882352.945052,20,0.7911999821662903
1620882536.246709,21,0.7996000051498413
1620882716.082179,22,0.8032000064849854
1620882895.761795,23,0.8154000043869019
1620883076.438815,24,0.8163999915122986
1620883260.297528,25,0.8330000042915344
1620883436.538856,26,0.8443999886512756
1620883622.298231,27,0.8389999866485596
1620883804.950046,28,0.8478000164031982
1620883986.527878,29,0.8560000061988831
1620884168.040444,30,0.8629999756813049
1620884352.381416,31,0.8708000183105469
1620884531.606857,32,0.8694000244140625
1620884712.011051,33,0.878600001335144
1620884892.781582,34,0.8838000297546387
1620885070.17929,35,0.8925999999046326
1620885247.783138,36,0.8971999883651733
1620885428.798055,37,0.8956000208854675
1620885613.334929,38,0.9121999740600586
1620885793.017715,39,0.9074000120162964
1620885974.551317,40,0.9136000275611877
1620886155.658195,41,0.9172000288963318
1620886340.447736,42,0.9197999835014343
1620886517.226072,43,0.920199990272522
1620886702.449973,44,0.9287999868392944
1620886883.927952,45,0.9319999814033508
1620887067.598827,46,0.9265999794006348
1620887244.422756,47,0.9366000294685364
1620887429.210715,48,0.9345999956130981
1620887610.571228,49,0.9409999847412109
1620887790.032566,50,0.9444000124931335
1620887967.180431,51,0.9453999996185303
1620888146.734082,52,0.9508000016212463
1620888325.116278,53,0.9502000212669373
1620888499.902907,54,0.946399986743927
1620888677.783593,55,0.9524000287055969
1620888855.661395,56,0.953000009059906
1620889029.982245,57,0.9585999846458435
1620889204.854765,58,0.9607999920845032
1620889382.910549,59,0.9581999778747559
1620889563.430031,60,0.9571999907493591
1620889737.033332,61,0.9624000191688538
1620889915.18668,62,0.9620000123977661
1620890091.197328,63,0.9628000259399414
1620890262.980265,64,0.9666000008583069
1620890434.980785,65,0.9733999967575073
1620890609.90336,66,0.9639999866485596
1620890789.618968,67,0.9703999757766724
1620890966.036397,68,0.9688000082969666
1620891145.592024,69,0.9742000102996826
