Wall time,Step,Value
1620879565.641518,0,0.21780000627040863
1620880061.36889,1,0.352400004863739
1620880546.800925,2,0.4302000105381012
1620881028.60339,3,0.4832000136375427
1620881487.024263,4,0.5389999747276306
1620881945.134339,5,0.576200008392334
1620882403.776652,6,0.599399983882904
1620882862.628983,7,0.6349999904632568
1620883320.377266,8,0.6517999768257141
1620883777.79178,9,0.676800012588501
1620884235.868989,10,0.6934000253677368
1620884693.734739,11,0.7103999853134155
1620885151.147142,12,0.7319999933242798
1620885608.237093,13,0.7423999905586243
1620886066.846284,14,0.7638000249862671
1620886525.494856,15,0.7748000025749207
1620886983.764052,16,0.7799999713897705
1620887442.794987,17,0.7924000024795532
1620887901.696555,18,0.8091999888420105
1620888360.886778,19,0.8271999955177307
1620888823.042374,20,0.8353999853134155
1620889284.375766,21,0.8471999764442444
1620889746.916523,22,0.8539999723434448
1620890199.012667,23,0.8633999824523926
1620890645.447628,24,0.871999979019165
1620891099.920831,25,0.8809999823570251
1620891554.2297,26,0.8881999850273132
1620892008.491664,27,0.8989999890327454
1620892461.896097,28,0.9103999733924866
1620892911.468814,29,0.9136000275611877
1620893361.151629,30,0.9192000031471252
1620893813.011481,31,0.9269999861717224
1620894261.524238,32,0.9243999719619751
1620894707.883628,33,0.9308000206947327
1620895155.014789,34,0.9300000071525574
1620895599.705689,35,0.9390000104904175
1620896042.095141,36,0.9453999996185303
1620896484.334924,37,0.9502000212669373
1620896926.869639,38,0.953000009059906
1620897369.755185,39,0.9470000267028809
1620897812.363457,40,0.9563999772071838
1620898255.545104,41,0.9553999900817871
1620898699.270939,42,0.9629999995231628
1620899143.803537,43,0.9638000130653381
1620899588.090985,44,0.9616000056266785
1620900035.69514,45,0.9639999866485596
1620900489.675793,46,0.9724000096321106
1620900945.56261,47,0.967199981212616
1620901402.761584,48,0.9696000218391418
1620901858.316611,49,0.9746000170707703
1620902313.788413,50,0.973800003528595
1620902769.473557,51,0.9793999791145325
1620903225.588608,52,0.9739999771118164
1620903681.913247,53,0.9769999980926514
1620904138.739949,54,0.9739999771118164
1620904595.592829,55,0.9789999723434448
1620905052.060622,56,0.9801999926567078
1620905508.827519,57,0.979200005531311
1620905968.284124,58,0.9801999926567078
1620906425.078945,59,0.9797999858856201
1620906881.184267,60,0.9828000068664551
1620907337.386004,61,0.9829999804496765
1620907793.375504,62,0.9836000204086304
1620908249.290091,63,0.98580002784729
1620908705.947548,64,0.982200026512146
1620909162.675957,65,0.9842000007629395
1620909618.434003,66,0.98580002784729
1620910073.586294,67,0.9868000149726868
1620910528.892188,68,0.9868000149726868
1620910985.291431,69,0.9855999946594238
