Wall time,Step,Value
1620803642.635961,0,0.289000004529953
1620804094.39713,1,0.4007999897003174
1620804547.650016,2,0.4505999982357025
1620805005.761118,3,0.4878000020980835
1620805464.228707,4,0.5253999829292297
1620805917.179285,5,0.5630000233650208
1620806370.611046,6,0.5812000036239624
1620806823.367431,7,0.6000000238418579
1620807283.476294,8,0.6305999755859375
1620807742.749133,9,0.6431999802589417
1620808196.904737,10,0.6582000255584717
1620808651.987596,11,0.6660000085830688
1620809108.30166,12,0.6765999794006348
1620809564.214056,13,0.6913999915122986
1620810019.298795,14,0.704800009727478
1620810475.747533,15,0.7031999826431274
1620810932.579788,16,0.7148000001907349
1620811391.16894,17,0.7139999866485596
1620811845.755656,18,0.722599983215332
1620812302.814355,19,0.7002000212669373
1620812759.924966,20,0.722000002861023
1620813216.018109,21,0.6937999725341797
1620813673.086467,22,0.6791999936103821
1620814127.417817,23,0.7167999744415283
1620814580.068589,24,0.7319999933242798
1620815029.69759,25,0.739799976348877
1620815478.486473,26,0.7486000061035156
1620815928.189988,27,0.75
1620816379.199354,28,0.7494000196456909
1620816831.100038,29,0.7802000045776367
1620817282.132917,30,0.7731999754905701
1620817733.674104,31,0.7797999978065491
1620818184.652686,32,0.7864000201225281
1620818632.071317,33,0.7904000282287598
1620819075.595184,34,0.8094000220298767
1620819518.98882,35,0.8095999956130981
1620819962.611068,36,0.8169999718666077
1620820412.072042,37,0.8217999935150146
1620820855.421777,38,0.8266000151634216
1620821296.101524,39,0.8252000212669373
1620821735.753883,40,0.8172000050544739
1620822175.753314,41,0.8294000029563904
1620822615.619633,42,0.8356000185012817
1620823055.686198,43,0.8456000089645386
1620823495.455624,44,0.8492000102996826
1620823935.526456,45,0.8575999736785889
1620824375.187452,46,0.8619999885559082
