Wall time,Step,Value
1620878853.495259,0,0.15240000188350677
1620878875.170997,1,0.23639999330043793
1620878896.735655,2,0.2524000108242035
1620878918.711131,3,0.2702000141143799
1620878940.40506,4,0.2971999943256378
1620878962.006687,5,0.31679999828338623
1620878982.98718,6,0.31859999895095825
1620879004.752913,7,0.33399999141693115
1620879028.567465,8,0.34439998865127563
1620879052.03188,9,0.34779998660087585
1620879075.023752,10,0.3522000014781952
1620879097.749424,11,0.35499998927116394
1620879119.981827,12,0.3580000102519989
1620879142.634566,13,0.36719998717308044
1620879165.798649,14,0.36340001225471497
1620879188.308122,15,0.3635999858379364
1620879210.849296,16,0.36980000138282776
1620879234.040232,17,0.36880001425743103
1620879257.383741,18,0.37880000472068787
1620879280.235601,19,0.3723999857902527
1620879302.870939,20,0.375
1620879324.25438,21,0.38019999861717224
1620879345.556892,22,0.3928000032901764
1620879366.878184,23,0.38119998574256897
1620879388.274805,24,0.3912000060081482
1620879409.840339,25,0.382999986410141
1620879431.781518,26,0.3831999897956848
1620879453.037208,27,0.3887999951839447
1620879474.8909,28,0.3959999978542328
1620879496.782158,29,0.38600000739097595
1620879518.557005,30,0.39419999718666077
1620879540.593284,31,0.38440001010894775
1620879562.799927,32,0.39340001344680786
1620879585.540147,33,0.39320001006126404
1620879608.130536,34,0.3984000086784363
1620879630.261276,35,0.39399999380111694
1620879652.609131,36,0.3930000066757202
1620879674.761676,37,0.3912000060081482
1620879695.122524,38,0.39559999108314514
1620879716.099086,39,0.3984000086784363
1620879739.378471,40,0.4020000100135803
1620879762.742254,41,0.41040000319480896
1620879785.371114,42,0.4058000147342682
1620879808.323536,43,0.4108000099658966
1620879831.879197,44,0.4092000126838684
1620879854.815947,45,0.4269999861717224
1620879877.649513,46,0.4259999990463257
1620879900.691721,47,0.42579999566078186
1620879923.880461,48,0.4339999854564667
1620879946.94684,49,0.43860000371932983
1620879970.394712,50,0.44020000100135803
1620879994.112639,51,0.44760000705718994
1620880017.584089,52,0.44359999895095825
1620880040.827339,53,0.43880000710487366
1620880063.650262,54,0.4498000144958496
1620880085.788632,55,0.451200008392334
1620880107.485892,56,0.444599986076355
1620880128.929576,57,0.4521999955177307
1620880150.993601,58,0.45239999890327454
1620880172.697432,59,0.4569999873638153
1620880194.756262,60,0.46480000019073486
1620880216.295011,61,0.45820000767707825
1620880238.505751,62,0.4537999927997589
1620880259.690737,63,0.46299999952316284
1620880281.784166,64,0.46560001373291016
1620880304.780517,65,0.46239998936653137
1620880327.232911,66,0.4713999927043915
1620880350.435472,67,0.47519999742507935
1620880372.737302,68,0.4697999954223633
1620880395.807182,69,0.47440001368522644
