Wall time,Step,Value
1620615947.25969,0,0.2443999946117401
1620615966.465389,1,0.3102000057697296
1620615985.762947,2,0.34200000762939453
1620616005.031509,3,0.35659998655319214
1620616024.259425,4,0.3815999925136566
1620616043.537155,5,0.3946000039577484
1620616062.805699,6,0.40299999713897705
1620616082.021663,7,0.42820000648498535
1620616101.255825,8,0.43639999628067017
1620616120.53554,9,0.44679999351501465
1620616139.735732,10,0.45339998602867126
1620616159.038358,11,0.45399999618530273
1620616178.241191,12,0.47600001096725464
1620616197.537993,13,0.47620001435279846
1620616216.777678,14,0.48339998722076416
1620616236.066633,15,0.48820000886917114
1620616255.211729,16,0.4934000074863434
1620616274.364415,17,0.49779999256134033
1620616293.652621,18,0.5073999762535095
1620616312.893891,19,0.5077999830245972
1620616332.041227,20,0.5054000020027161
1620616351.201847,21,0.5157999992370605
1620616370.369511,22,0.5157999992370605
1620616389.669072,23,0.5148000121116638
1620616408.872946,24,0.5220000147819519
1620616428.06873,25,0.5288000106811523
1620616447.336051,26,0.5317999720573425
1620616466.524032,27,0.5297999978065491
1620616485.622641,28,0.5275999903678894
1620616504.852258,29,0.5360000133514404
1620616524.094638,30,0.5342000126838684
1620616543.38986,31,0.5461999773979187
1620616562.658356,32,0.5383999943733215
1620616581.926635,33,0.5465999841690063
1620616601.253998,34,0.5522000193595886
1620616620.472789,35,0.5450000166893005
1620616639.721901,36,0.5580000281333923
1620616659.035079,37,0.550599992275238
1620616678.295589,38,0.5519999861717224
1620616697.586767,39,0.5576000213623047
1620616716.860593,40,0.5526000261306763
1620616736.186386,41,0.5623999834060669
1620616755.390264,42,0.5608000159263611
1620616774.668538,43,0.5601999759674072
1620616793.979322,44,0.5676000118255615
1620616813.274982,45,0.5636000037193298
1620616832.48755,46,0.5626000165939331
1620616851.747926,47,0.5709999799728394
1620616870.928795,48,0.5662000179290771
1620616890.123036,49,0.5716000199317932
1620616909.380002,50,0.5712000131607056
1620616928.616477,51,0.5734000205993652
1620616947.856728,52,0.5748000144958496
1620616967.175199,53,0.5777999758720398
1620616986.354755,54,0.5777999758720398
1620617005.622944,55,0.5694000124931335
1620617024.821201,56,0.578000009059906
1620617044.073491,57,0.5776000022888184
1620617063.324416,58,0.5885999798774719
1620617082.575742,59,0.5817999839782715
1620617101.814821,60,0.5843999981880188
1620617121.059026,61,0.5874000191688538
1620617140.34333,62,0.5813999772071838
1620617159.594983,63,0.5874000191688538
1620617178.80136,64,0.5835999846458435
1620617198.063245,65,0.592199981212616
1620617217.341924,66,0.5853999853134155
1620617236.583592,67,0.5889999866485596
1620617255.550563,68,0.5953999757766724
1620617274.613393,69,0.5953999757766724
1620617293.798369,70,0.5861999988555908
1620617312.826963,71,0.5953999757766724
1620617331.85284,72,0.6014000177383423
1620617350.898816,73,0.5978000164031982
1620617369.998134,74,0.597000002861023
1620617389.166059,75,0.5982000231742859
1620617408.308829,76,0.5964000225067139
1620617427.404365,77,0.6046000123023987
1620617446.583065,78,0.602400004863739
1620617465.656063,79,0.6025999784469604
1620617484.829518,80,0.599399983882904
1620617504.009343,81,0.600600004196167
1620617523.16186,82,0.6055999994277954
1620617542.361728,83,0.6115999817848206
1620617561.507393,84,0.6025999784469604
1620617580.643974,85,0.6093999743461609
1620617599.819196,86,0.6119999885559082
1620617618.980374,87,0.6033999919891357
1620617638.149086,88,0.6083999872207642
1620617657.323119,89,0.6104000210762024
1620617676.408017,90,0.6141999959945679
1620617695.519459,91,0.6114000082015991
1620617714.671906,92,0.6111999750137329
1620617733.743579,93,0.6122000217437744
1620617752.86444,94,0.6176000237464905
1620617772.052111,95,0.6155999898910522
1620617791.252372,96,0.6190000176429749
1620617810.373707,97,0.6200000047683716
1620617829.522911,98,0.6179999709129333
1620617848.671599,99,0.6195999979972839
